paper_id,year,source,likert,ranking,categories,span,best_worst_scaling,direct_assessment,post_editing
W02-0703,2002,full_text,0,0,0,0,0,0,0
W08-1911,2008,full_text,0,0,1,0,0,0,0
J90-4004,1990,full_text,0,0,0,0,0,0,1
N13-1064,2013,full_text,1,0,1,0,0,0,0
C12-2109,2012,full_text,0,0,0,0,0,0,0
W12-3119,2012,full_text,0,0,0,0,0,0,1
2021.naacl-main.19,2021,full_text,1,1,0,0,0,0,0
C98-2180,1998,full_text,0,0,0,0,0,0,0
W13-2124,2013,full_text,0,0,0,0,0,0,0
W12-1641,2012,full_text,1,0,0,0,0,0,0
H05-1001,2005,full_text,1,0,0,0,0,0,0
W12-1630,2012,full_text,1,0,0,0,0,0,0
C12-1140,2012,full_text,0,0,0,0,0,0,0
L10-1300,2010,full_text,0,0,0,0,0,0,1
E09-1008,2009,full_text,0,0,1,0,0,0,0
W11-2038,2011,full_text,1,0,0,0,0,0,0
1999.mtsummit-1.85,1999,full_text,0,1,0,0,0,0,0
W16-6601,2016,full_text,1,1,0,0,0,0,0
2022.nlp4convai-1.17,2022,full_text,0,0,0,0,0,0,0
D19-3036,2019,full_text,0,0,0,0,0,0,0
2011.mtsummit-papers.15,2011,full_text,0,0,0,0,0,0,1
2001.mtsummit-road.9,2001,full_text,0,0,0,0,0,0,0
2001.mtsummit-eval.7,2001,full_text,0,1,0,0,0,0,0
W16-4402,2016,full_text,0,0,0,0,0,0,0
P98-2185,1998,full_text,0,0,0,0,0,0,0
S10-1003,2010,full_text,0,0,0,0,0,0,0
2022.emnlp-main.329,2022,full_text,0,0,0,0,0,0,0
W14-3304,2014,full_text,0,0,0,0,0,0,0
W11-2814,2011,full_text,1,0,0,0,0,0,0
L16-1084,2016,full_text,0,0,0,0,0,0,0
2020.nlpbt-1.5,2020,full_text,0,0,0,0,0,0,0
D12-1016,2012,full_text,0,0,0,0,0,0,0
W01-1409,2001,full_text,0,0,0,0,0,0,1
2023.emnlp-main.685,2023,full_text,0,0,0,0,0,0,0
2021.repl4nlp-1.23,2021,full_text,0,0,0,0,0,0,1
W17-4911,2017,full_text,0,0,0,0,0,0,0
2021.eacl-main.303,2021,full_text,0,0,0,0,0,0,0
W16-0202,2016,full_text,0,0,0,0,0,0,0
W17-0811,2017,full_text,0,0,1,0,0,0,0
2020.sigdial-1.34,2020,full_text,0,0,0,0,0,0,0
W01-0814,2001,full_text,0,0,0,0,0,0,0
Y14-1059,2014,full_text,0,0,1,0,0,0,0
W18-3816,2018,full_text,0,0,0,0,0,0,1
2012.amta-monomt.7,2012,full_text,0,0,0,0,0,0,1
P11-1143,2011,full_text,0,0,0,0,0,0,0
W09-2904,2009,full_text,0,0,1,0,0,0,1
W18-5008,2018,full_text,1,0,0,0,0,0,0
W11-2156,2011,full_text,0,0,0,0,0,0,0
2003.mtsummit-papers.7,2003,full_text,0,0,0,0,0,0,0
2003.eamt-1.5,2003,full_text,0,0,0,0,0,0,1
L10-1277,2010,full_text,0,0,0,0,0,0,0
D19-6126,2019,full_text,0,0,0,0,0,0,0
L18-1220,2018,full_text,0,0,0,0,0,0,0
1984.bcs-1.33,1984,full_text,0,0,0,0,0,0,1
W19-6718,2019,full_text,0,0,0,0,0,0,0
W08-1110,2008,full_text,1,0,0,0,0,0,0
1997.mtsummit-plenaries.13,1997,full_text,0,0,0,0,0,0,1
W13-0501,2013,full_text,0,0,1,0,0,0,0
S10-1024,2010,full_text,0,0,0,0,0,0,0
P13-1101,2013,full_text,0,0,0,0,0,0,0
2020.coling-main.6,2020,full_text,1,0,1,0,0,0,0
J76-2005,1976,full_text,0,1,0,0,0,0,1
J05-4004,2005,full_text,0,0,1,0,0,0,0
2015.mtsummit-users.19,2015,full_text,0,0,0,0,0,0,1
2021.findings-acl.38,2021,full_text,0,0,0,0,0,0,0
2005.mtsummit-papers.5,2005,full_text,0,0,0,0,0,0,0
W16-2525,2016,full_text,0,0,0,0,0,0,0
P18-1115,2018,full_text,0,0,0,0,0,0,0
L18-1318,2018,full_text,0,0,0,0,0,0,0
2022.eamt-1.59,2022,full_text,0,0,0,0,0,1,1
Y95-1025,1995,full_text,0,0,0,0,0,0,0
W16-6611,2016,full_text,1,0,0,0,0,0,0
2009.mtsummit-commercial.1,2009,full_text,0,0,0,0,0,0,1
J86-1003,1986,full_text,0,0,0,0,0,0,1
2021.sigdial-1.17,2021,full_text,0,0,0,0,0,0,0
W15-2507,2015,full_text,0,0,0,0,0,0,1
E06-1029,2006,full_text,0,0,0,0,0,0,0
L18-1312,2018,full_text,0,0,0,0,0,0,0
2020.lrec-1.733,2020,full_text,0,1,1,0,0,0,0
P13-2115,2013,full_text,0,0,0,0,0,0,0
2021.naacl-main.267,2021,full_text,1,0,0,0,0,0,0
L14-1711,2014,full_text,0,0,0,0,0,0,1
W10-4318,2010,full_text,1,0,0,0,0,0,0
2020.lrec-1.721,2020,full_text,0,0,0,0,0,0,0
W15-4712,2015,full_text,0,0,0,0,0,0,0
L06-1391,2006,full_text,0,0,1,0,0,0,0
1999.mtsummit-1.29,1999,full_text,0,0,0,0,0,0,1
W16-6634,2016,full_text,0,0,0,0,0,0,0
L08-1061,2008,full_text,0,0,0,0,0,0,1
W17-6941,2017,full_text,1,0,0,0,0,0,0
1998.tc-1.15,1998,full_text,0,0,0,0,0,0,1
N12-1081,2012,full_text,0,0,0,0,0,0,0
W15-5705,2015,full_text,1,0,0,0,0,0,0
W02-2102,2002,full_text,0,1,0,0,0,0,0
2009.mtsummit-btm.4,2009,full_text,0,0,0,0,0,0,1
L14-1462,2014,full_text,0,0,0,0,0,0,0
J86-2003,1986,full_text,0,0,0,0,0,0,1
2020.multilingualbio-1.4,2020,full_text,0,0,0,0,0,0,0
L18-1596,2018,full_text,0,0,0,0,0,0,0
W96-0107,1996,full_text,0,0,0,0,0,0,0
2023.cl-1.9,2023,full_text,0,0,0,0,0,0,0
P18-1197,2018,full_text,0,0,0,0,0,0,0
P06-2095,2006,full_text,0,0,0,0,0,0,0
W17-0123,2017,full_text,0,1,0,0,0,0,0
N18-3017,2018,full_text,0,0,0,0,0,0,1
1992.tmi-1.22,1992,full_text,0,0,0,0,0,0,1
W14-5129,2014,full_text,0,0,0,0,0,0,0
W13-1103,2013,full_text,0,0,0,0,0,0,0
2024.naacl-long.415,2024,full_text,1,1,0,0,0,0,0
C16-1107,2016,full_text,0,0,0,0,0,0,0
H01-1042,2001,full_text,0,0,0,0,0,0,0
2003.tc-1.1,2003,full_text,0,0,0,0,0,0,1
P14-2053,2014,full_text,1,0,1,0,0,0,0
N12-1095,2012,full_text,0,0,0,0,0,0,0
D15-1123,2015,full_text,0,0,0,0,0,0,1
W15-5006,2015,full_text,0,0,0,0,0,0,0
P01-1057,2001,full_text,0,0,0,0,0,0,1
2020.wmt-1.21,2020,full_text,0,0,0,0,0,0,0
P11-1110,2011,full_text,0,1,1,0,0,0,0
S17-2096,2017,full_text,0,0,0,0,0,0,0
2022.emnlp-main.117,2022,full_text,1,0,0,0,0,0,0
C16-1101,2016,full_text,0,0,0,0,0,0,0
2021.findings-acl.452,2021,full_text,0,0,0,0,0,1,0
L16-1560,2016,full_text,0,0,0,0,0,0,0
1989.mtsummit-1.8,1989,full_text,0,0,0,0,0,0,1
2014.eamt-1.36,2014,full_text,0,0,1,0,0,0,1
D10-1037,2010,full_text,0,0,0,0,0,0,0
1996.tc-1.12,1996,full_text,0,0,0,0,0,0,0
1996.amta-1.1,1996,full_text,0,0,0,0,0,0,0
R17-1073,2017,full_text,0,0,0,0,0,0,0
2004.eamt-1.12,2004,full_text,0,0,0,0,0,0,0
W08-1118,2008,full_text,1,0,0,0,0,0,0
2020.findings-emnlp.16,2020,full_text,0,0,0,0,0,0,0
C10-4001,2010,full_text,0,0,0,0,0,0,0
L18-1397,2018,full_text,0,0,0,0,0,0,0
2011.tc-1.16,2011,full_text,0,0,0,0,0,0,0
2021.acl-short.25,2021,full_text,0,0,0,0,0,0,1
2020.eamt-1.64,2020,full_text,0,0,0,1,0,0,0
1997.tc-1.2,1997,full_text,0,0,0,0,0,0,0
J10-3005,2010,full_text,0,0,0,0,0,0,0
1996.amta-1.5,1996,full_text,0,0,0,0,0,0,0
2015.tc-1.15,2015,full_text,0,0,0,0,0,0,1
2020.eamt-1.41,2020,full_text,0,0,1,0,0,0,1
2021.acl-long.300,2021,full_text,0,0,0,0,0,0,0
N18-2011,2018,full_text,0,0,0,0,0,0,0
2010.iwslt-evaluation.26,2010,full_text,0,0,0,0,0,0,0
D17-1219,2017,full_text,0,0,0,0,0,0,0
2023.acl-short.154,2023,full_text,0,0,0,0,0,0,0
1993.tc-1.14,1993,full_text,0,0,0,0,0,0,1
2008.amta-srw.4,2008,full_text,0,0,0,0,0,0,1
W14-4328,2014,full_text,1,0,0,0,0,0,0
I08-1070,2008,full_text,0,0,0,0,0,0,0
2024.emnlp-main.969,2024,full_text,0,0,0,0,0,0,0
P03-1039,2003,full_text,0,0,0,0,0,0,0
L18-1559,2018,full_text,0,0,0,0,0,0,0
L18-1043,2018,full_text,0,0,0,0,0,0,1
W17-3527,2017,full_text,0,0,0,0,0,0,0
2003.mtsummit-systems.16,2003,full_text,0,0,0,0,0,0,1
C12-1046,2012,full_text,0,1,0,0,0,0,0
2020.findings-emnlp.346,2020,full_text,0,0,0,0,0,0,0
W18-6458,2018,full_text,0,0,0,1,0,0,1
P10-1103,2010,full_text,1,0,0,0,0,0,0
L18-1092,2018,full_text,0,0,0,0,0,0,0
2020.lrec-1.378,2020,full_text,0,0,0,0,0,0,0
W16-6623,2016,full_text,0,0,1,0,0,0,0
L18-1381,2018,full_text,0,0,0,0,0,0,0
L18-1065,2018,full_text,0,0,1,0,0,0,0
W19-6703,2019,full_text,0,0,0,0,0,0,1
W19-6704,2019,full_text,0,0,0,0,0,0,0
L18-1218,2018,full_text,1,0,1,0,0,0,0
2007.mtsummit-papers.59,2007,full_text,0,0,0,0,0,0,1
L06-1355,2006,full_text,0,0,0,0,0,0,0
I05-1043,2005,full_text,0,0,0,0,0,0,0
1996.tc-1.14,1996,full_text,1,1,0,0,0,0,1
2012.eamt-1.57,2012,full_text,0,1,0,0,0,0,1
W16-6628,2016,full_text,0,0,0,0,0,0,0
I05-5004,2005,full_text,0,0,0,0,0,0,0
P10-2010,2010,full_text,0,0,0,0,0,0,0
2025.naacl-long.462,2025,full_text,0,0,0,0,0,0,0
L18-1320,2018,full_text,1,0,0,0,0,0,0
2011.eamt-1.9,2011,full_text,0,0,0,0,0,0,1
2002.eamt-1.13,2002,full_text,0,0,0,0,0,0,1
W19-8667,2019,full_text,0,0,0,0,0,0,0
C12-2138,2012,full_text,0,0,1,0,0,0,0
W19-8656,2019,full_text,0,0,0,0,0,0,0
2002.eamt-1.15,2002,full_text,0,0,0,0,0,0,1
1995.mtsummit-1.6,1995,full_text,0,0,0,0,0,0,1
I17-3003,2017,full_text,0,0,0,0,0,0,0
2009.mtsummit-government.7,2009,full_text,1,0,0,0,0,0,0
D16-1005,2016,full_text,0,0,1,0,0,0,0
W04-3216,2004,full_text,0,0,1,0,0,0,0
W05-1624,2005,full_text,1,0,0,0,0,0,0
W12-1819,2012,full_text,0,0,0,0,0,0,0
W13-4051,2013,full_text,1,0,0,0,0,0,0
2011.jeptalnrecital-long.38,2011,full_text,0,0,0,0,0,0,0
P17-2017,2017,full_text,0,0,1,0,0,0,0
2022.naacl-main.199,2022,full_text,1,1,0,0,0,0,0
1994.bcs-1.10,1994,full_text,0,0,0,0,0,0,1
2011.tc-1.8,2011,full_text,0,0,0,0,0,0,0
2001.mtsummit-papers.42,2001,full_text,1,0,0,0,0,0,0
C14-1161,2014,full_text,0,0,0,0,0,0,0
P15-2010,2015,full_text,0,0,0,0,0,0,0
Y15-1035,2015,full_text,0,0,0,0,0,0,0
H05-1086,2005,full_text,0,0,0,0,0,0,0
2010.amta-commercial.16,2010,full_text,0,0,0,0,0,0,1
P18-4011,2018,full_text,0,0,0,0,0,0,1
W19-3614,2019,full_text,0,0,0,0,0,0,0
1995.mtsummit-1.47,1995,full_text,0,0,0,0,0,0,1
R19-1020,2019,full_text,0,0,0,0,0,0,0
Y06-1035,2006,full_text,0,0,0,0,0,0,0
D13-1183,2013,full_text,0,0,1,0,0,0,0
2009.mtsummit-caasl.7,2009,full_text,0,0,0,0,0,0,0
D15-1113,2015,full_text,0,0,1,0,0,0,0
2022.in2writing-1.8,2022,full_text,0,0,0,0,0,0,0
W14-1206,2014,full_text,0,0,0,0,0,0,0
L18-1250,2018,full_text,0,0,0,0,0,0,0
P02-1059,2002,full_text,0,0,0,0,0,0,0
W19-0124,2019,full_text,0,0,0,0,0,0,0
2013.mtsummit-user.11,2013,full_text,0,0,0,0,0,0,1
2005.eamt-1.6,2005,full_text,0,0,0,0,0,0,0
2020.lrec-1.86,2020,full_text,0,0,1,0,0,0,0
W16-3648,2016,full_text,0,0,0,0,0,0,0
I17-2066,2017,full_text,0,0,0,0,0,0,0
C10-1028,2010,full_text,0,0,0,0,0,0,0
2020.eamt-1.54,2020,full_text,0,0,0,0,0,0,0
P98-2129,1998,full_text,0,0,0,0,0,0,0
2017.mtsummit-commercial.20,2017,full_text,0,0,0,0,0,0,0
L08-1185,2008,full_text,0,0,0,0,0,0,0
2022.acl-long.179,2022,full_text,0,0,0,0,0,0,0
L14-1466,2014,full_text,1,0,0,0,0,0,0
2021.triton-1.21,2021,full_text,0,0,0,0,0,0,0
1995.tc-1.6,1995,full_text,0,0,0,0,0,0,1
P07-2029,2007,full_text,0,0,0,0,0,0,0
W18-6706,2018,full_text,0,0,0,0,0,0,0
P10-1158,2010,full_text,1,0,0,0,0,0,0
H01-1031,2001,full_text,0,0,0,0,0,0,0
2024.inlg-main.46,2024,full_text,0,0,0,0,0,0,0
L12-1524,2012,full_text,0,0,0,0,0,0,0
2020.paclic-1.45,2020,full_text,0,0,0,0,0,0,0
2023.inlg-main.36,2023,full_text,0,0,0,0,0,0,0
S15-2010,2015,full_text,0,0,0,0,0,0,1
C96-2189,1996,full_text,0,0,1,0,0,0,1
2003.mtsummit-papers.6,2003,full_text,0,0,0,0,0,0,1
D15-1268,2015,full_text,0,0,0,0,0,0,0
L18-1194,2018,full_text,0,0,1,0,0,0,0
W19-8662,2019,full_text,0,0,0,0,0,0,0
W12-1609,2012,full_text,0,1,0,0,0,0,0
2024.acl-long.299,2024,full_text,0,0,0,0,0,0,0
N12-1028,2012,full_text,0,0,0,0,0,0,0
W13-2114,2013,full_text,0,0,1,0,0,0,0
1992.tc-1.9,1992,full_text,0,0,0,0,0,0,1
P18-1066,2018,full_text,0,0,0,0,0,0,0
W12-3108,2012,full_text,0,0,0,0,0,0,1
1994.bcs-1.3,1994,full_text,0,0,0,0,0,0,1
1995.mtsummit-1.31,1995,full_text,0,0,0,0,0,0,1
W08-2215,2008,full_text,0,0,0,0,0,0,0
2002.eamt-1.14,2002,full_text,0,0,0,0,0,0,1
C98-2124,1998,full_text,0,0,0,0,0,0,0
W11-1401,2011,full_text,1,0,0,0,0,0,0
P12-3016,2012,full_text,1,0,0,0,0,0,0
2021.findings-acl.435,2021,full_text,0,0,0,0,0,0,0
2022.emnlp-main.232,2022,full_text,0,0,0,0,0,0,0
2022.emnlp-industry.40,2022,full_text,0,1,0,0,0,0,0
1998.tc-1.8,1998,full_text,0,0,0,0,0,0,1
2021.eacl-main.159,2021,full_text,1,0,0,0,0,0,0
W07-2326,2007,full_text,0,0,0,0,0,0,0
P11-3002,2011,full_text,0,0,0,0,0,0,0
E17-2029,2017,full_text,0,0,1,0,0,0,0
H05-1012,2005,full_text,0,0,0,0,0,0,0
H01-1002,2001,full_text,0,0,0,0,0,0,0
2022.eamt-1.68,2022,full_text,0,0,0,1,0,0,1
P04-2006,2004,full_text,0,0,0,0,0,0,0
2022.emnlp-main.1,2022,full_text,0,0,0,0,0,0,0
W12-0102,2012,full_text,0,0,0,0,0,0,0
R13-2016,2013,full_text,0,0,1,0,0,0,1
E12-2002,2012,full_text,1,0,0,0,0,0,0
P05-1007,2005,full_text,0,0,0,0,0,0,0
2020.isa-1.9,2020,full_text,0,0,1,0,0,0,0
W02-2116,2002,full_text,0,0,0,0,0,0,0
O08-4001,2008,full_text,0,0,0,0,0,0,0
Y12-1066,2012,full_text,0,0,0,0,0,0,0
C12-2112,2012,full_text,0,0,0,0,0,0,1
Y12-1049,2012,full_text,0,0,0,0,0,0,0
L10-1154,2010,full_text,0,0,0,0,0,0,0
2024.cl-2.10,2024,full_text,0,0,0,0,0,0,0
W15-4704,2015,full_text,0,0,0,0,0,0,0
1996.amta-1.15,1996,full_text,0,0,0,0,0,0,0
2023.emnlp-main.1012,2023,full_text,0,0,0,0,0,0,0
W18-5455,2018,full_text,0,0,0,0,0,0,0
Y05-1013,2005,full_text,1,0,0,0,0,0,0
2022.emnlp-main.772,2022,full_text,0,0,0,0,0,0,0
1984.bcs-1.36,1984,full_text,0,0,0,0,0,0,1
N13-2011,2013,full_text,0,1,0,0,0,0,0
W08-1111,2008,full_text,0,0,0,0,0,0,0
2022.inlg-main.22,2022,full_text,0,1,0,0,0,0,0
Y12-1028,2012,full_text,0,1,0,0,0,0,0
D17-1200,2017,full_text,0,0,0,0,0,0,0
W10-0305,2010,full_text,0,0,0,0,0,0,0
W14-5819,2014,full_text,0,0,0,0,0,0,0
2005.eamt-1.11,2005,full_text,0,0,0,0,0,0,0
C04-1093,2004,full_text,0,0,0,0,0,0,1
W18-5003,2018,full_text,0,0,1,0,0,0,0
W14-5508,2014,full_text,0,0,0,0,0,0,0
W18-2104,2018,full_text,0,1,0,0,0,0,0
P09-2063,2009,full_text,0,0,0,0,0,0,0
O04-1028,2004,full_text,0,0,0,0,0,0,0
L10-1157,2010,full_text,0,0,0,0,0,0,0
2024.emnlp-main.117,2024,full_text,0,0,0,0,0,0,0
C12-3060,2012,full_text,0,0,0,0,0,0,1
L16-1434,2016,full_text,0,0,0,0,0,0,0
P13-4029,2013,full_text,1,0,0,0,0,0,1
2020.amta-research.9,2020,full_text,0,0,0,0,0,0,1
N18-5020,2018,full_text,1,0,1,0,0,0,0
W19-8701,2019,full_text,0,0,0,0,0,0,1
I11-1104,2011,full_text,0,0,0,0,0,0,0
C10-1148,2010,full_text,0,0,0,0,0,0,0
P08-1089,2008,full_text,0,0,0,0,0,0,0
C10-3005,2010,full_text,1,0,0,0,0,0,0
2020.coling-main.148,2020,full_text,0,0,0,0,0,0,0
P10-1097,2010,full_text,1,0,0,0,0,0,0
P13-2100,2013,full_text,0,0,0,0,0,0,0
2021.ranlp-srw.21,2021,full_text,0,0,0,0,0,0,0
2018.jeptalnrecital-recital.5,2018,full_text,0,0,0,0,0,0,0
H05-1032,2005,full_text,0,0,0,0,0,0,0
P09-3012,2009,full_text,0,0,1,0,0,0,0
O05-4002,2005,full_text,0,0,0,0,0,0,0
W12-2005,2012,full_text,0,1,0,0,0,0,0
W14-5103,2014,full_text,0,0,0,0,0,0,0
N19-4016,2019,full_text,0,0,0,0,0,0,0
I13-1198,2013,full_text,1,0,0,0,0,0,0
W08-1117,2008,full_text,1,0,0,0,0,0,0
1995.mtsummit-1.5,1995,full_text,0,0,0,0,0,0,1
O04-2001,2004,full_text,0,0,0,0,0,0,0
W16-2816,2016,full_text,1,0,0,0,0,0,1
2020.signlang-1.7,2020,full_text,1,0,1,0,0,0,0
W09-3206,2009,full_text,0,0,0,0,0,0,0
D09-1017,2009,full_text,1,0,0,0,0,0,0
D16-1055,2016,full_text,0,0,0,0,0,0,0
W10-4316,2010,full_text,1,0,0,0,0,0,0
2020.findings-emnlp.347,2020,full_text,0,0,0,0,0,0,0
W10-3704,2010,full_text,0,0,0,0,0,0,0
L08-1257,2008,full_text,0,0,0,0,0,0,0
P08-1031,2008,full_text,0,0,1,0,0,0,0
2020.coling-main.212,2020,full_text,0,0,1,0,0,0,0
W12-1518,2012,full_text,0,0,0,0,0,0,0
W09-0620,2009,full_text,0,0,0,0,0,0,0
L18-1627,2018,full_text,1,0,0,0,0,0,0
S17-1002,2017,full_text,0,0,0,0,0,0,0
W18-6506,2018,full_text,0,0,0,0,0,0,0
W17-5601,2017,full_text,0,0,0,0,0,0,0
W18-0530,2018,full_text,0,0,0,0,0,0,0
W15-4714,2015,full_text,0,0,0,0,0,0,0
2010.amta-commercial.11,2010,full_text,0,0,0,0,0,0,1
2012.eamt-1.11,2012,full_text,0,0,1,0,0,0,0
D17-1297,2017,full_text,0,0,0,1,0,0,0
W06-3504,2006,full_text,0,0,0,0,0,0,0
W17-5520,2017,full_text,0,0,0,0,0,0,0
W15-4649,2015,full_text,0,0,0,0,0,0,0
W13-4018,2013,full_text,1,0,0,0,0,0,0
W18-5007,2018,full_text,0,0,0,0,0,0,0
W06-3702,2006,full_text,1,0,0,0,0,0,0
C04-1053,2004,full_text,0,0,0,0,0,0,0
E09-1016,2009,full_text,0,0,0,0,0,0,0
2013.mtsummit-european.10,2013,full_text,0,0,0,0,0,0,1
2022.bea-1.28,2022,full_text,1,1,0,0,0,0,0
C10-2131,2010,full_text,0,0,1,0,0,0,0
2014.eamt-1.35,2014,full_text,1,0,0,0,0,0,0
L06-1088,2006,full_text,0,0,0,0,0,0,0
2004.amta-papers.9,2004,full_text,0,0,0,0,0,0,0
P16-2059,2016,full_text,1,0,0,0,0,0,0
L12-1129,2012,full_text,0,0,0,0,0,0,1
W14-0819,2014,full_text,0,0,0,0,0,0,0
W13-0125,2013,full_text,1,0,1,0,0,0,0
2020.iwslt-1.31,2020,full_text,0,0,0,0,0,0,0
P98-2141,1998,full_text,0,0,0,0,0,0,0
C98-2136,1998,full_text,0,0,0,0,0,0,0
W13-2501,2013,full_text,0,0,0,0,0,0,0
J90-3006,1990,full_text,0,0,0,0,0,0,1
W15-3224,2015,full_text,0,0,0,0,0,0,0
W98-1501,1998,full_text,0,0,1,0,0,0,0
P16-1052,2016,full_text,1,0,0,0,0,0,0
L18-1618,2018,full_text,0,0,0,0,0,0,0
S16-1116,2016,full_text,0,0,0,0,0,0,0
W16-6615,2016,full_text,0,0,0,0,0,0,0
2020.multilingualbio-1.3,2020,full_text,0,0,0,0,0,0,0
D16-1240,2016,full_text,0,0,0,0,0,0,0
W18-6544,2018,full_text,1,0,0,0,0,0,0
W14-4302,2014,full_text,0,0,0,0,0,0,0
W15-1832,2015,full_text,0,0,0,0,0,0,0
R15-1029,2015,full_text,0,0,0,0,0,0,0
J88-1009,1988,full_text,0,0,0,0,0,0,1
N10-1086,2010,full_text,0,0,0,0,0,0,0
2009.mtsummit-caasl.8,2009,full_text,0,0,0,0,0,0,0
2014.tc-1.29,2014,full_text,0,1,0,0,0,0,1
P11-3014,2011,full_text,0,0,0,0,0,0,0
R15-1084,2015,full_text,0,0,0,0,0,0,0
P17-4005,2017,full_text,0,1,0,0,0,0,0
W09-3942,2009,full_text,1,0,1,0,0,0,0
W13-4035,2013,full_text,0,0,1,0,0,0,0
1999.tmi-1.23,1999,full_text,0,0,1,0,0,0,0
W10-1841,2010,full_text,0,0,0,0,0,0,0
W01-1414,2001,full_text,0,0,0,0,0,0,0
W08-0110,2008,full_text,0,0,0,0,0,0,0
W14-5001,2014,full_text,1,0,0,0,0,0,0
P13-1163,2013,full_text,1,0,0,0,0,0,0
L10-1023,2010,full_text,0,0,0,0,0,0,0
2007.sigdial-1.43,2007,full_text,0,0,0,0,0,0,0
W11-1212,2011,full_text,1,0,0,0,0,0,0
W19-7204,2019,full_text,0,0,0,0,0,0,1
L08-1166,2008,full_text,0,0,0,0,0,0,0
H94-1027,1994,full_text,0,0,0,0,0,0,0
H93-1040,1993,full_text,0,0,0,0,0,0,0
J02-4005,2002,full_text,0,0,0,0,0,0,0
W11-2017,2011,full_text,1,0,0,0,0,0,0
L12-1417,2012,full_text,0,0,0,0,0,0,0
W14-5003,2014,full_text,0,0,1,0,0,0,0
2001.mtsummit-eval.6,2001,full_text,0,1,0,0,0,0,0
W06-1208,2006,full_text,0,0,0,0,0,0,0
I08-2103,2008,full_text,0,0,0,0,0,0,0
W11-2804,2011,full_text,1,0,0,0,0,0,0
L16-1096,2016,full_text,0,0,0,0,0,0,0
L08-1147,2008,full_text,0,0,0,0,0,0,0
R09-1082,2009,full_text,0,0,0,0,0,0,1
2020.lrec-1.824,2020,full_text,0,0,0,0,0,0,0
2022.eamt-1.49,2022,full_text,0,0,0,0,0,0,1
N15-1120,2015,full_text,0,0,0,0,0,0,0
2022.naacl-main.329,2022,full_text,0,0,0,0,0,0,0
P97-1068,1997,full_text,0,0,0,0,0,0,0
W07-2301,2007,full_text,1,0,0,0,0,0,0
W17-3513,2017,full_text,1,0,0,0,0,0,0
W12-1511,2012,full_text,0,0,0,0,0,0,0
2020.winlp-1.33,2020,full_text,1,0,0,0,0,0,0
U04-1005,2004,full_text,1,0,0,0,0,0,0
W12-1504,2012,full_text,0,0,0,0,0,0,0
W12-1516,2012,full_text,0,0,1,0,0,0,0
1997.tmi-1.14,1997,full_text,0,0,0,0,0,0,0
2011.mtsummit-papers.25,2011,full_text,0,0,0,0,0,0,1
1994.tc-1.8,1994,full_text,0,0,0,1,0,0,1
2020.lrec-1.851,2020,full_text,0,0,0,0,0,0,0
W14-2112,2014,full_text,0,0,0,0,0,0,0
D12-1116,2012,full_text,0,1,0,0,0,0,0
W17-5034,2017,full_text,0,0,0,0,0,0,0
C12-1019,2012,full_text,0,0,0,0,0,0,0
2025.emnlp-main.851,2025,full_text,0,0,0,0,0,0,0
W13-2115,2013,full_text,1,1,0,0,0,0,0
S10-1058,2010,full_text,0,1,0,0,0,0,0
S17-2029,2017,full_text,0,0,0,0,0,0,0
P08-2064,2008,full_text,0,0,0,0,0,0,0
W10-2913,2010,full_text,0,0,0,0,0,0,0
L12-1595,2012,full_text,0,0,0,0,0,0,0
E17-2090,2017,full_text,1,0,0,0,0,0,0
C04-1144,2004,full_text,0,0,0,0,0,0,0
2015.jeptalnrecital-long.26,2015,full_text,0,0,0,0,0,0,0
W19-2406,2019,full_text,0,0,0,0,0,0,0
W17-4748,2017,full_text,0,0,0,0,0,0,0
N03-2024,2003,full_text,0,0,0,0,0,0,0
W10-3201,2010,full_text,0,0,0,0,0,0,0
2020.eamt-1.48,2020,full_text,0,0,0,0,0,0,1
W09-2805,2009,full_text,0,0,0,0,0,0,0
P09-1082,2009,full_text,0,1,0,0,0,0,0
2020.lrec-1.404,2020,full_text,0,0,0,0,0,0,0
O06-3003,2006,full_text,0,0,0,0,0,0,0
2021.nlp4convai-1.23,2021,full_text,0,0,0,0,0,0,0
2005.mtsummit-ebmt.14,2005,full_text,0,0,0,0,0,0,0
C02-1160,2002,full_text,1,0,0,0,0,0,0
2020.lrec-1.368,2020,full_text,0,0,0,0,0,0,1
1993.mtsummit-1.23,1993,full_text,0,0,0,0,0,0,1
U16-1018,2016,full_text,0,0,1,0,0,0,0
W12-0105,2012,full_text,0,0,1,0,0,0,0
2016.tc-1.16,2016,full_text,0,0,0,0,0,0,0
P19-1109,2019,full_text,0,0,1,0,0,0,0
N10-1017,2010,full_text,1,0,0,0,0,0,0
W19-7603,2019,full_text,0,0,0,0,0,0,1
P19-2005,2019,full_text,0,0,0,0,0,0,0
1994.amta-1.13,1994,full_text,0,0,0,0,0,0,1
W04-2211,2004,full_text,0,0,0,0,0,0,0
J10-3010,2010,full_text,1,1,0,0,0,0,0
L04-1250,2004,full_text,0,0,0,0,0,0,0
1976.earlymt-1.12,1976,full_text,0,0,0,0,0,0,1
C67-1011,1967,full_text,0,0,0,0,0,0,1
L06-1101,2006,full_text,0,0,0,0,0,0,0
2020.lrec-1.62,2020,full_text,0,0,0,0,0,0,0
1991.mtsummit-papers.16,1991,full_text,0,0,0,0,0,0,0
